Timestamp,Camera_ID,Local_Track_ID,Assigned_Global_ID,Ground_Truth_ID
1428.84,Cam_06,2606,94,114
1430.36,Cam_08,2607,90,101
1431.76,Cam_06,2608,51,51
1432.55,Cam_09,2609,115,10
1434.08,Cam_19,2610,101,70
1435.27,Cam_06,2611,4,109
1437.87,Cam_10,2612,2,143
1440.11,Cam_19,2613,101,37
1440.55,Cam_04,2614,46,117
1442.05,Cam_20,2615,28,121
1442.85,Cam_17,2616,107,48
1443.77,Cam_04,2617,46,80
1444.73,Cam_16,2618,108,29
1445.30,Cam_07,2619,57,148
1451.71,Cam_05,2620,26,51
1452.54,Cam_12,2621,55,137
1452.62,Cam_13,2622,100,9
1452.67,Cam_01,2623,8,6
1453.52,Cam_01,2624,16,97
1454.39,Cam_04,2625,46,30
1454.92,Cam_14,2626,41,64
1458.02,Cam_13,2627,78,139
1458.39,Cam_04,2628,39,119
1459.82,Cam_19,2629,44,73
1459.85,Cam_05,2630,125,93
1463.95,Cam_08,2631,115,10
1466.07,Cam_15,2632,10,29
1467.40,Cam_02,2633,7,125
1469.06,Cam_07,2634,13,110
1469.27,Cam_19,2635,44,132
1469.93,Cam_02,2636,3,50
1472.46,Cam_03,2637,46,117
1472.69,Cam_10,2638,126,35
1472.89,Cam_18,2639,5,44
1473.30,Cam_20,2640,9,37
1476.96,Cam_02,2641,105,141
1478.27,Cam_15,2642,10,69
1478.55,Cam_01,2643,16,8
1479.24,Cam_16,2644,127,11
1482.36,Cam_05,2645,4,113
1484.57,Cam_03,2646,46,50
1485.22,Cam_07,2647,94,109
1486.83,Cam_09,2648,90,101
1487.12,Cam_19,2649,28,140
1490.68,Cam_20,2650,101,70
1492.15,Cam_19,2651,25,124
1492.83,Cam_02,2652,8,71
1493.93,Cam_05,2653,4,80
1496.39,Cam_05,2654,128,113
1496.62,Cam_05,2655,51,105
1498.14,Cam_20,2656,101,92
1498.27,Cam_19,2657,28,121
1498.52,Cam_17,2658,108,58
1499.56,Cam_04,2659,26,131
1500.48,Cam_10,2660,129,35
1500.68,Cam_12,2661,78,150
1502.72,Cam_19,2662,25,134
1504.39,Cam_19,2663,28,63
1505.91,Cam_06,2664,57,80
1505.93,Cam_02,2665,8,6
1507.66,Cam_18,2666,107,48
1509.16,Cam_16,2667,10,87
1509.24,Cam_19,2668,25,37
1510.97,Cam_06,2669,128,113
1512.18,Cam_13,2670,55,64
1512.99,Cam_01,2671,7,8
1513.67,Cam_14,2672,130,29
1519.51,Cam_02,2673,8,97
1519.56,Cam_12,2674,131,49
1520.06,Cam_17,2675,5,44
1520.34,Cam_08,2676,13,101
1521.43,Cam_12,2677,78,137
1522.93,Cam_18,2678,44,58
1523.99,Cam_11,2679,2,150
1525.16,Cam_18,2680,108,82
1528.96,Cam_02,2681,8,6
1529.66,Cam_04,2682,46,105
1530.70,Cam_13,2683,41,139
1531.39,Cam_05,2684,39,51
1533.68,Cam_06,2685,94,80
1535.11,Cam_13,2686,132,9
1535.26,Cam_07,2687,57,101
1538.75,Cam_05,2688,128,113
1539.68,Cam_04,2689,125,93
1548.37,Cam_11,2690,78,143
1550.27,Cam_19,2691,101,124
1551.19,Cam_05,2692,26,119
1553.24,Cam_01,2693,3,97
1553.43,Cam_15,2694,127,87
1554.72,Cam_11,2695,131,49
1556.55,Cam_19,2696,9,121
1557.13,Cam_17,2697,107,48
1557.40,Cam_02,2698,16,6
1557.53,Cam_06,2699,4,80
1559.04,Cam_20,2700,28,132
1566.41,Cam_03,2701,46,30
1566.95,Cam_09,2702,115,10
1568.93,Cam_13,2703,133,139
1570.21,Cam_18,2704,25,63
1570.52,Cam_20,2705,28,73
1573.39,Cam_12,2706,55,143
1575.56,Cam_07,2707,13,110
1577.90,Cam_11,2708,55,137
1578.78,Cam_02,2709,7,97
1579.90,Cam_12,2710,2,150
1580.57,Cam_12,2711,41,49
1583.03,Cam_18,2712,5,37
1586.20,Cam_03,2713,8,71
1589.52,Cam_19,2714,108,92
1591.42,Cam_18,2715,5,124
1591.44,Cam_10,2716,134,35
1592.17,Cam_04,2717,135,93
1594.49,Cam_06,2718,57,101
1598.64,Cam_12,2719,78,137
1598.68,Cam_05,2720,94,131
1599.16,Cam_16,2721,127,11
1600.78,Cam_18,2722,101,134
1600.84,Cam_19,2723,108,58
1601.35,Cam_02,2724,3,50
1604.10,Cam_07,2725,4,110
1604.69,Cam_14,2726,133,64
1604.95,Cam_01,2727,16,6
1609.23,Cam_06,2728,26,131
1613.42,Cam_18,2729,101,92
1614.59,Cam_05,2730,94,51
1616.96,Cam_10,2731,115,10
1620.71,Cam_18,2732,9,63
1622.29,Cam_17,2733,136,48
1623.06,Cam_14,2734,137,29
1625.05,Cam_17,2735,25,82
1628.92,Cam_06,2736,13,51
1633.03,Cam_01,2737,7,97
1635.47,Cam_08,2738,4,110
1636.82,Cam_19,2739,28,58
1637.89,Cam_06,2740,128,113
1643.70,Cam_14,2741,138,87
1643.84,Cam_14,2742,132,9
1646.60,Cam_18,2743,108,121
1646.85,Cam_17,2744,5,63
1649.48,Cam_16,2745,25,11
1653.15,Cam_04,2746,8,30
1654.36,Cam_12,2747,55,150
1656.78,Cam_02,2748,16,71
1661.26,Cam_19,2749,101,73
1663.59,Cam_19,2750,9,124
1664.63,Cam_11,2751,78,143
1667.05,Cam_07,2752,26,110
1670.22,Cam_06,2753,94,119
1671.04,Cam_16,2754,5,82
1672.01,Cam_07,2755,57,51
1676.00,Cam_17,2756,127,63
1678.73,Cam_14,2757,139,139
1678.86,Cam_17,2758,108,37
1683.20,Cam_18,2759,28,92
1684.53,Cam_20,2760,101,73
1687.36,Cam_18,2761,28,134
1687.48,Cam_19,2762,9,58
1689.68,Cam_17,2763,140,48
1702.22,Cam_05,2764,135,93
1704.20,Cam_06,2765,26,101
1706.00,Cam_14,2766,141,29
1706.53,Cam_03,2767,8,50
1716.63,Cam_13,2768,55,87
1716.77,Cam_15,2769,25,64
1720.83,Cam_15,2770,5,11
1721.26,Cam_19,2771,101,73
1721.67,Cam_02,2772,7,97
1722.84,Cam_18,2773,127,124
1727.49,Cam_06,2774,57,51
1728.34,Cam_19,2775,101,92
1730.68,Cam_16,2776,140,48
1731.78,Cam_11,2777,142,143
1731.94,Cam_10,2778,143,10
1732.36,Cam_16,2779,108,11
1741.06,Cam_18,2780,9,121
1743.83,Cam_02,2781,8,50
1753.31,Cam_15,2782,132,9
1754.80,Cam_13,2783,141,29
1756.41,Cam_02,2784,8,71
1757.92,Cam_17,2785,28,37
1760.26,Cam_11,2786,144,143
1760.66,Cam_12,2787,55,150
1767.88,Cam_07,2788,26,119
1771.94,Cam_17,2789,28,82
1775.44,Cam_18,2790,101,134
1778.55,Cam_19,2791,127,124
1787.65,Cam_15,2792,108,139
1797.40,Cam_20,2793,127,58
1802.22,Cam_18,2794,28,37
1807.64,Cam_01,2795,8,50
1810.70,Cam_20,2796,127,58
1818.64,Cam_17,2797,9,134
1820.05,Cam_01,2798,8,50
1826.97,Cam_11,2799,55,143
1828.65,Cam_18,2800,9,92
1828.87,Cam_03,2801,7,97
1829.69,Cam_06,2802,26,51
1830.63,Cam_20,2803,127,124
1832.27,Cam_16,2804,108,11
1837.53,Cam_15,2805,108,139
1842.10,Cam_15,2806,140,48
1847.19,Cam_17,2807,101,134
1848.23,Cam_15,2808,108,139
1850.65,Cam_13,2809,145,150
1852.14,Cam_17,2810,28,11
1858.25,Cam_19,2811,9,37
1865.13,Cam_12,2812,55,29
1881.53,Cam_15,2813,146,48
1887.23,Cam_08,2814,147,119
1896.07,Cam_19,2815,127,124
1896.23,Cam_02,2816,7,50
1900.42,Cam_19,2817,127,58
1905.41,Cam_07,2818,26,51
1907.03,Cam_14,2819,140,48
1908.37,Cam_09,2820,147,119
1910.81,Cam_03,2821,7,97
1926.18,Cam_06,2822,26,51
1928.24,Cam_12,2823,145,150
1934.27,Cam_18,2824,9,134
1937.22,Cam_03,2825,7,50
1950.93,Cam_18,2826,127,11
1970.40,Cam_20,2827,148,58
1980.35,Cam_03,2828,149,50
1980.62,Cam_06,2829,150,51
1984.40,Cam_18,2830,151,134
1989.28,Cam_19,2831,9,58
1993.62,Cam_20,2832,148,124
1998.81,Cam_17,2833,127,134
2023.24,Cam_04,2834,7,97
2041.69,Cam_03,2835,7,97
2056.34,Cam_19,2836,148,124
2086.10,Cam_02,2837,7,50
2175.26,Cam_20,2838,148,124
